Subject	Phase	ADL	time
6	2.0	8.0	4.341
19	3.0	16.0	8.451
15	1.0	26.0	1.79
16	2.0	6.0	5.891
1	2.0	22.0	6.301
2	2.0	17.0	8.691
13	2.0	26.0	2.25
20	2.0	10.0	8.451
12	2.0	21.0	15.611
14	2.0	4.0	5.561
7	2.0	3.0	4.511
13	2.0	10.0	4.291
17	1.0	14.0	2.62
11	3.0	7.0	7.771
18	1.0	13.0	2.53
4	3.0	7.0	11.671
18	2.0	19.0	4.751
16	2.0	10.0	8.861
1	1.0	24.0	1.67
17	2.0	7.0	11.031
8	2.0	23.0	2.26
20	2.0	1.0	4.02
14	2.0	4.0	5.871
5	2.0	13.0	3.71
15	1.0	25.0	2.23
2	2.0	6.0	3.56
4	3.0	1.0	4.801
14	2.0	25.0	2.73
7	2.0	7.0	4.531
2	2.0	13.0	3.75
16	2.0	26.0	8.181
2	2.0	24.0	12.671
1	1.0	11.0	2.38
2	3.0	24.0	17.881
13	2.0	19.0	7.571
17	2.0	7.0	12.501
20	3.0	3.0	6.381
16	2.0	14.0	15.351
16	2.0	26.0	2.31
22	2.0	21.0	15.591
18	2.0	11.0	5.991
17	2.0	17.0	6.541
3	2.0	17.0	13.931
3	2.0	17.0	7.981
16	2.0	14.0	5.001
2	2.0	6.0	6.491
20	1.0	5.0	2.81
6	2.0	22.0	7.641
19	3.0	9.0	5.961
1	2.0	23.0	8.191
12	2.0	1.0	3.46
2	2.0	19.0	8.731
3	2.0	21.0	6.451
2	2.0	17.0	7.421
7	2.0	11.0	8.151
17	3.0	2.0	8.411
13	2.0	15.0	10.271
20	2.0	15.0	9.521
6	3.0	10.0	9.631
20	2.0	12.0	11.831
20	3.0	13.0	7.761
21	2.0	21.0	11.701
17	2.0	24.0	5.471
6	2.0	7.0	7.941
2	3.0	6.0	11.771
17	2.0	11.0	11.041
10	1.0	7.0	1.35
16	3.0	4.0	5.941
6	3.0	11.0	9.511
15	2.0	14.0	21.091
19	2.0	2.0	3.91
8	1.0	1.0	1.54
16	2.0	17.0	12.691
9	3.0	19.0	16.321
17	3.0	26.0	10.871
15	2.0	21.0	12.471
17	2.0	4.0	5.071
16	2.0	9.0	3.22
21	2.0	2.0	5.371
19	2.0	20.0	4.751
5	2.0	15.0	9.851
15	2.0	6.0	10.521
6	3.0	6.0	9.641
12	2.0	16.0	3.28
19	2.0	10.0	8.861
9	2.0	12.0	5.571
2	1.0	25.0	3.26
9	2.0	19.0	9.941
20	2.0	21.0	4.631
9	2.0	23.0	5.911
19	2.0	24.0	3.09
14	2.0	2.0	3.15
12	1.0	13.0	3.01
3	2.0	15.0	5.421
8	2.0	6.0	5.551
12	2.0	3.0	6.661
1	2.0	10.0	5.631
19	1.0	12.0	1.87
13	2.0	21.0	9.621
10	2.0	15.0	7.091
22	2.0	7.0	5.461
6	1.0	6.0	1.78
18	2.0	12.0	10.371
17	2.0	25.0	3.4
7	2.0	6.0	4.271
18	2.0	23.0	5.581
15	2.0	6.0	6.001
21	2.0	26.0	5.371
3	2.0	20.0	5.281
7	2.0	5.0	3.1
21	2.0	14.0	3.3
18	3.0	2.0	7.611
4	3.0	25.0	8.371
2	2.0	15.0	18.811
22	3.0	10.0	15.551
19	2.0	15.0	12.501
5	1.0	25.0	2.62
1	2.0	14.0	16.711
11	3.0	23.0	10.951
21	2.0	19.0	20.241
12	2.0	2.0	2.73
4	2.0	24.0	5.061
22	2.0	9.0	5.241
1	2.0	22.0	2.97
15	2.0	18.0	4.261
18	2.0	6.0	17.491
1	2.0	21.0	14.061
4	2.0	1.0	3.83
8	2.0	17.0	16.301
4	2.0	10.0	10.841
13	2.0	19.0	16.361
10	2.0	6.0	9.631
19	1.0	3.0	2.47
15	2.0	17.0	9.201
7	2.0	20.0	3.75
13	2.0	24.0	7.651
22	2.0	25.0	3.69
6	2.0	26.0	6.241
3	2.0	21.0	10.231
5	2.0	12.0	6.451
8	2.0	2.0	3.36
21	1.0	2.0	2.11
2	2.0	19.0	7.421
16	2.0	12.0	4.211
21	2.0	12.0	9.091
14	2.0	23.0	4.661
3	3.0	5.0	6.971
2	3.0	19.0	17.221
22	2.0	23.0	2.69
9	3.0	17.0	19.661
17	2.0	14.0	4.08
10	2.0	15.0	7.951
19	2.0	22.0	4.291
5	2.0	24.0	9.681
18	3.0	1.0	4.991
1	2.0	26.0	3.59
8	2.0	26.0	5.871
7	2.0	8.0	4.601
10	2.0	16.0	6.031
15	2.0	8.0	4.931
22	3.0	4.0	9.091
10	2.0	21.0	5.051
11	3.0	3.0	8.351
11	2.0	6.0	2.66
22	3.0	15.0	17.251
4	2.0	6.0	10.621
9	3.0	4.0	6.641
17	3.0	4.0	7.761
16	2.0	19.0	7.121
10	2.0	23.0	4.371
17	2.0	17.0	4.251
7	3.0	2.0	6.061
1	2.0	25.0	3.95
13	2.0	10.0	9.361
5	2.0	7.0	8.781
5	2.0	15.0	14.141
9	2.0	12.0	8.981
3	3.0	10.0	12.261
20	2.0	15.0	14.471
8	2.0	12.0	6.971
9	1.0	25.0	2.56
8	2.0	13.0	5.091
15	1.0	21.0	1.36
9	2.0	20.0	5.411
13	2.0	21.0	12.751
5	2.0	19.0	6.331
15	2.0	16.0	8.371
20	2.0	6.0	6.591
12	2.0	19.0	13.611
16	2.0	21.0	3.52
17	2.0	14.0	18.771
15	2.0	26.0	3.23
3	2.0	25.0	4.221
11	2.0	10.0	6.001
9	3.0	5.0	4.981
6	2.0	7.0	4.07
15	2.0	21.0	15.071
8	2.0	16.0	3.38
18	2.0	21.0	10.181
14	2.0	21.0	13.641
11	2.0	20.0	5.711
20	2.0	6.0	8.601
14	3.0	13.0	6.071
4	1.0	11.0	2.88
17	2.0	18.0	7.091
16	2.0	13.0	4.681
5	1.0	2.0	2.62
20	2.0	19.0	4.441
22	2.0	15.0	10.701
16	2.0	16.0	3.98
13	2.0	26.0	6.261
5	2.0	21.0	15.011
22	2.0	10.0	8.451
12	2.0	10.0	12.881
8	2.0	6.0	7.051
20	2.0	21.0	9.331
2	2.0	26.0	5.601
22	2.0	21.0	10.601
12	3.0	8.0	7.501
2	2.0	13.0	9.651
6	2.0	21.0	9.641
17	2.0	17.0	12.221
11	3.0	7.0	7.931
2	2.0	24.0	9.091
10	2.0	12.0	6.441
9	2.0	21.0	12.851
6	2.0	13.0	4.711
16	2.0	2.0	2.99
1	2.0	11.0	5.561
1	2.0	24.0	4.581
3	2.0	21.0	14.841
15	2.0	14.0	13.801
11	2.0	17.0	15.101
15	2.0	6.0	5.541
22	2.0	26.0	6.321
1	2.0	21.0	10.711
10	2.0	23.0	8.011
21	3.0	1.0	4.841
7	2.0	11.0	7.311
18	2.0	14.0	6.171
9	2.0	9.0	3.48
5	2.0	13.0	5.571
7	3.0	22.0	9.401
6	2.0	18.0	5.901
6	2.0	14.0	9.171
15	2.0	7.0	4.581
15	1.0	19.0	1.88
4	2.0	1.0	3.6
17	2.0	17.0	12.151
15	2.0	15.0	10.381
3	3.0	26.0	11.671
12	3.0	1.0	4.381
11	2.0	14.0	7.061
13	2.0	26.0	5.681
17	2.0	7.0	9.261
20	2.0	22.0	3.75
18	2.0	19.0	2.7
2	2.0	21.0	14.591
8	2.0	15.0	7.931
6	2.0	15.0	11.601
19	2.0	5.0	3.3
17	2.0	17.0	22.441
14	2.0	14.0	15.341
2	2.0	8.0	4.541
11	2.0	1.0	7.181
18	2.0	7.0	5.831
13	2.0	11.0	9.341
11	2.0	17.0	10.491
2	2.0	15.0	12.691
9	2.0	15.0	11.641
5	2.0	21.0	16.741
19	2.0	17.0	19.131
15	2.0	11.0	7.761
10	3.0	17.0	21.501
7	3.0	2.0	7.591
6	3.0	17.0	21.081
22	2.0	17.0	14.211
4	2.0	22.0	8.181
5	1.0	20.0	3.38
17	2.0	12.0	5.021
2	2.0	12.0	4.181
5	2.0	14.0	14.201
5	3.0	19.0	15.791
7	2.0	7.0	9.211
8	2.0	18.0	4.751
5	3.0	19.0	15.941
2	2.0	22.0	4.721
3	3.0	22.0	12.071
14	2.0	24.0	4.921
16	2.0	6.0	9.311
7	2.0	8.0	5.191
15	3.0	4.0	9.591
17	2.0	15.0	3.8
7	2.0	24.0	3.55
1	2.0	17.0	13.461
16	2.0	7.0	3.21
22	1.0	7.0	1.9
7	2.0	15.0	7.671
16	2.0	15.0	12.171
10	3.0	17.0	21.491
8	2.0	19.0	8.411
6	1.0	18.0	2.46
18	2.0	6.0	12.411
6	3.0	16.0	8.831
16	2.0	22.0	5.161
13	2.0	21.0	13.001
20	1.0	24.0	1.87
8	2.0	25.0	4.831
21	2.0	17.0	10.391
3	2.0	17.0	14.601
11	3.0	24.0	7.841
2	2.0	21.0	15.421
15	2.0	7.0	12.461
16	1.0	18.0	2.94
14	2.0	6.0	7.071
3	2.0	24.0	3.74
22	2.0	26.0	6.281
1	3.0	10.0	10.351
3	2.0	12.0	6.481
16	2.0	18.0	4.811
22	2.0	19.0	10.671
11	1.0	25.0	2.9
19	3.0	13.0	6.551
2	2.0	20.0	4.631
16	3.0	24.0	8.011
10	2.0	22.0	6.911
3	2.0	14.0	8.941
12	2.0	9.0	3.55
21	2.0	15.0	7.291
11	2.0	3.0	3.22
5	2.0	10.0	11.911
5	2.0	15.0	8.881
6	2.0	10.0	2.24
21	3.0	6.0	8.891
2	1.0	22.0	2.27
16	2.0	14.0	13.831
1	2.0	6.0	11.801
17	2.0	19.0	3.63
11	3.0	2.0	7.511
19	3.0	22.0	7.551
12	2.0	11.0	5.891
3	3.0	26.0	11.001
15	2.0	15.0	8.301
17	2.0	17.0	9.891
7	2.0	18.0	3.02
12	2.0	17.0	9.951
2	1.0	9.0	2.94
12	2.0	21.0	20.461
9	2.0	21.0	8.531
16	2.0	21.0	3.17
14	2.0	25.0	2.37
12	3.0	16.0	9.931
17	2.0	10.0	6.281
22	3.0	3.0	8.371
19	2.0	15.0	3.33
11	3.0	21.0	17.551
9	1.0	15.0	2.02
15	2.0	14.0	21.521
22	2.0	7.0	7.461
3	2.0	22.0	9.801
14	3.0	10.0	10.391
10	3.0	21.0	19.261
2	1.0	10.0	2.47
7	2.0	21.0	9.121
22	2.0	23.0	6.511
21	2.0	24.0	5.451
1	2.0	22.0	5.091
18	1.0	6.0	1.55
18	2.0	6.0	7.851
11	2.0	2.0	1.84
3	3.0	19.0	17.611
17	2.0	21.0	22.211
4	2.0	15.0	12.181
13	2.0	24.0	6.821
15	2.0	15.0	15.501
11	2.0	23.0	4.631
4	2.0	15.0	9.921
17	2.0	12.0	2.98
4	2.0	17.0	19.161
19	2.0	17.0	3.12
11	2.0	17.0	18.601
13	2.0	12.0	6.261
3	2.0	4.0	3.9
5	3.0	24.0	10.331
1	2.0	17.0	10.371
17	3.0	4.0	7.071
6	2.0	3.0	3.18
1	2.0	22.0	5.671
19	2.0	23.0	4.06
16	1.0	8.0	1.7
8	2.0	18.0	4.321
5	2.0	16.0	7.421
6	2.0	5.0	2.88
15	2.0	14.0	3.36
9	2.0	18.0	3.37
1	2.0	16.0	5.591
18	2.0	6.0	9.431
6	3.0	14.0	11.901
5	3.0	25.0	7.181
14	2.0	25.0	4.931
15	2.0	14.0	6.061
5	2.0	24.0	7.791
14	2.0	14.0	14.621
9	2.0	24.0	3.79
4	2.0	10.0	5.951
14	2.0	6.0	9.331
20	2.0	26.0	8.261
14	2.0	22.0	5.721
4	3.0	1.0	5.471
19	2.0	9.0	3.87
15	2.0	23.0	3.44
19	2.0	8.0	3.74
16	2.0	21.0	12.981
14	1.0	22.0	1.28
20	2.0	20.0	4.491
10	2.0	12.0	8.241
19	2.0	24.0	3.79
14	2.0	11.0	8.371
7	2.0	10.0	5.711
3	2.0	10.0	6.341
17	2.0	14.0	11.841
9	3.0	19.0	16.131
8	2.0	6.0	7.831
15	2.0	18.0	5.261
9	1.0	9.0	2.65
9	2.0	23.0	2.69
14	2.0	6.0	8.221
3	2.0	25.0	6.551
3	2.0	1.0	3.29
8	1.0	4.0	1.8
12	3.0	1.0	5.831
16	2.0	15.0	9.911
10	2.0	6.0	3.76
2	3.0	22.0	12.071
20	3.0	26.0	9.571
12	2.0	14.0	7.291
6	3.0	23.0	8.151
10	2.0	21.0	16.091
6	2.0	17.0	2.85
11	1.0	5.0	1.44
4	2.0	21.0	9.751
2	2.0	5.0	3.79
2	2.0	3.0	6.291
13	1.0	10.0	1.66
3	2.0	15.0	13.741
15	3.0	20.0	7.301
12	2.0	10.0	5.711
12	1.0	5.0	2.58
1	3.0	16.0	8.511
8	2.0	17.0	7.331
18	2.0	17.0	12.351
16	2.0	21.0	4.441
2	2.0	26.0	5.661
8	2.0	17.0	18.171
10	2.0	2.0	4.171
7	2.0	17.0	20.391
16	2.0	21.0	17.981
18	2.0	17.0	8.231
22	2.0	3.0	2.58
2	2.0	21.0	11.791
14	2.0	21.0	4.771
10	2.0	19.0	22.661
13	3.0	10.0	12.471
12	2.0	20.0	4.151
3	2.0	19.0	7.991
16	2.0	19.0	9.991
9	2.0	22.0	5.171
5	2.0	22.0	3.17
14	2.0	12.0	8.351
21	2.0	19.0	16.981
12	2.0	13.0	5.101
13	1.0	24.0	1.67
17	2.0	26.0	4.731
13	3.0	12.0	12.451
5	2.0	26.0	6.421
4	2.0	25.0	6.241
4	2.0	2.0	3.55
7	2.0	7.0	4.771
16	3.0	10.0	11.081
14	2.0	12.0	6.491
12	2.0	20.0	3.18
8	2.0	8.0	6.431
19	2.0	19.0	5.561
22	2.0	19.0	19.161
16	1.0	17.0	1.77
4	2.0	8.0	4.311
22	3.0	6.0	15.091
3	2.0	23.0	7.371
15	2.0	12.0	4.04
19	3.0	7.0	8.481
14	2.0	15.0	7.981
9	2.0	7.0	5.421
10	2.0	10.0	3.41
17	3.0	17.0	27.261
20	2.0	26.0	7.841
19	2.0	11.0	10.061
12	2.0	19.0	12.111
16	2.0	14.0	12.531
6	2.0	4.0	4.661
6	2.0	17.0	18.121
9	2.0	23.0	5.071
22	2.0	2.0	5.121
19	2.0	24.0	4.261
18	3.0	17.0	22.711
11	2.0	19.0	9.971
10	3.0	4.0	6.101
18	2.0	15.0	9.791
17	2.0	21.0	23.681
14	2.0	21.0	10.491
22	2.0	7.0	7.211
17	2.0	11.0	3.44
1	2.0	15.0	3.87
16	2.0	12.0	6.261
16	2.0	15.0	5.801
21	3.0	11.0	12.381
16	2.0	13.0	7.361
20	2.0	16.0	11.591
8	3.0	21.0	18.881
13	2.0	20.0	2.43
10	2.0	22.0	3.98
8	2.0	4.0	3.34
22	3.0	24.0	10.311
5	3.0	2.0	7.281
2	2.0	14.0	16.301
13	3.0	20.0	6.431
20	2.0	3.0	3.92
9	2.0	17.0	10.641
18	3.0	25.0	7.681
9	1.0	26.0	2.15
3	2.0	12.0	9.711
2	2.0	19.0	13.451
1	2.0	19.0	8.111
18	2.0	20.0	6.801
22	2.0	9.0	4.861
16	2.0	24.0	3.52
13	1.0	3.0	1.6
13	2.0	16.0	6.831
7	2.0	17.0	9.841
2	2.0	21.0	17.991
12	2.0	25.0	6.461
20	3.0	14.0	12.171
18	2.0	17.0	11.961
16	2.0	21.0	8.971
3	2.0	8.0	6.111
18	2.0	16.0	5.131
17	2.0	21.0	13.491
11	2.0	11.0	10.791
2	1.0	2.0	2.14
12	2.0	16.0	7.201
13	2.0	5.0	3.3
11	1.0	13.0	1.84
1	2.0	19.0	12.871
5	2.0	13.0	5.641
11	2.0	4.0	4.501
6	2.0	3.0	3.13
7	3.0	1.0	6.901
1	2.0	22.0	2.58
11	2.0	23.0	8.841
1	2.0	25.0	6.091
19	2.0	19.0	6.131
6	2.0	11.0	3.48
16	2.0	23.0	7.331
3	2.0	15.0	9.371
2	2.0	12.0	5.791
4	2.0	14.0	8.801
20	2.0	19.0	10.421
2	3.0	15.0	19.801
18	3.0	24.0	11.701
7	2.0	24.0	5.541
13	2.0	23.0	6.041
7	2.0	23.0	3.8
15	2.0	11.0	6.251
19	2.0	26.0	3.4
4	2.0	18.0	3.99
3	2.0	19.0	2.38
16	1.0	14.0	2.01
6	2.0	21.0	14.351
8	2.0	25.0	1.88
11	3.0	25.0	6.811
12	2.0	15.0	12.111
22	2.0	20.0	2.44
21	2.0	2.0	5.141
15	2.0	15.0	9.581
13	2.0	14.0	14.691
6	2.0	11.0	3.99
5	2.0	20.0	6.341
12	3.0	6.0	15.971
19	2.0	20.0	5.311
3	3.0	1.0	6.591
13	3.0	24.0	9.841
5	2.0	21.0	21.441
15	2.0	11.0	7.921
10	2.0	7.0	5.101
19	2.0	14.0	13.131
21	2.0	17.0	12.111
6	2.0	15.0	8.521
7	3.0	25.0	8.781
21	2.0	12.0	8.061
2	3.0	24.0	16.961
7	2.0	25.0	5.151
18	2.0	21.0	4.981
21	2.0	17.0	12.141
1	2.0	10.0	5.141
7	2.0	17.0	22.471
13	2.0	18.0	6.841
3	2.0	7.0	11.971
10	2.0	26.0	4.721
1	2.0	21.0	7.161
22	1.0	14.0	2.07
20	2.0	21.0	7.021
2	1.0	24.0	3.28
22	2.0	17.0	6.091
7	3.0	12.0	9.791
15	2.0	17.0	15.361
17	1.0	5.0	2.23
7	2.0	11.0	8.371
19	2.0	4.0	3.87
5	2.0	10.0	6.891
16	2.0	10.0	7.391
20	2.0	12.0	10.221
18	2.0	3.0	3.96
17	2.0	14.0	14.261
22	2.0	21.0	13.191
4	2.0	26.0	3.42
21	2.0	14.0	4.611
4	2.0	15.0	11.271
12	2.0	5.0	5.061
7	2.0	26.0	8.031
15	2.0	7.0	6.211
10	3.0	19.0	30.421
20	2.0	5.0	4.611
2	2.0	11.0	10.591
10	3.0	3.0	5.951
14	3.0	6.0	10.301
15	2.0	12.0	5.861
19	1.0	23.0	2.28
21	1.0	6.0	1.81
3	2.0	18.0	2.59
10	2.0	19.0	21.791
12	2.0	22.0	3.1
10	2.0	7.0	6.111
2	2.0	17.0	20.951
5	2.0	23.0	4.04
10	2.0	15.0	10.431
3	1.0	11.0	1.62
11	2.0	22.0	3.18
2	2.0	8.0	2.91
4	2.0	17.0	12.181
1	2.0	6.0	5.141
1	2.0	18.0	5.321
8	2.0	18.0	4.181
21	2.0	12.0	9.681
16	1.0	6.0	1.28
5	2.0	10.0	7.751
1	2.0	23.0	7.761
8	2.0	7.0	5.571
10	2.0	21.0	15.611
22	2.0	6.0	3.68
22	2.0	16.0	7.421
13	3.0	3.0	4.501
3	3.0	10.0	11.411
4	2.0	11.0	3.9
14	1.0	2.0	1.84
16	2.0	14.0	5.301
22	2.0	10.0	12.381
2	2.0	21.0	12.441
6	2.0	17.0	15.661
6	2.0	6.0	5.661
16	2.0	3.0	4.181
21	2.0	17.0	13.281
18	2.0	13.0	3.25
17	2.0	19.0	3.27
17	2.0	17.0	16.451
19	2.0	14.0	10.611
16	2.0	14.0	16.011
4	3.0	12.0	8.901
5	2.0	21.0	16.871
22	2.0	13.0	6.151
22	2.0	14.0	3.78
22	2.0	22.0	6.101
15	2.0	7.0	2.83
3	2.0	12.0	6.341
18	2.0	11.0	4.951
3	2.0	11.0	6.481
7	3.0	3.0	8.611
16	1.0	8.0	1.64
4	2.0	7.0	6.331
2	2.0	22.0	11.261
10	2.0	5.0	3.92
4	2.0	16.0	2.79
19	2.0	21.0	2.33
17	2.0	2.0	6.461
4	3.0	5.0	6.041
4	2.0	17.0	5.371
7	3.0	11.0	9.921
5	1.0	21.0	2.61
1	2.0	7.0	7.001
21	1.0	17.0	1.91
3	3.0	12.0	11.631
8	2.0	9.0	3.2
19	3.0	17.0	20.181
15	2.0	10.0	6.021
1	2.0	5.0	3.09
10	2.0	17.0	6.621
2	2.0	17.0	22.681
22	2.0	15.0	13.511
17	2.0	14.0	17.621
3	3.0	12.0	12.291
12	2.0	6.0	5.511
11	1.0	20.0	1.6
3	2.0	6.0	4.281
1	2.0	23.0	7.571
17	3.0	20.0	7.941
21	3.0	1.0	6.131
22	2.0	23.0	9.961
14	2.0	26.0	5.501
20	2.0	25.0	4.411
18	2.0	24.0	4.14
6	2.0	15.0	4.331
6	2.0	6.0	5.891
11	2.0	15.0	5.121
3	3.0	21.0	23.021
7	2.0	21.0	8.641
17	1.0	1.0	3.59
19	2.0	12.0	4.651
11	2.0	19.0	17.011
13	2.0	11.0	2.19
9	2.0	19.0	6.711
2	2.0	4.0	6.811
19	2.0	11.0	7.401
2	2.0	10.0	6.471
2	2.0	7.0	6.671
18	2.0	19.0	11.261
16	2.0	15.0	11.111
8	2.0	17.0	3.41
11	2.0	10.0	3.32
9	2.0	25.0	4.991
2	2.0	20.0	7.321
5	2.0	12.0	5.041
2	2.0	7.0	8.731
7	2.0	20.0	2.51
3	1.0	15.0	1.43
17	2.0	24.0	3.59
4	3.0	2.0	5.861
18	2.0	4.0	5.391
11	1.0	1.0	1.77
1	2.0	6.0	11.551
10	2.0	21.0	8.551
4	2.0	18.0	6.281
1	3.0	26.0	7.551
3	2.0	5.0	3.59
8	2.0	24.0	7.031
7	2.0	18.0	4.281
2	2.0	19.0	6.781
14	2.0	4.0	2.69
12	2.0	24.0	6.341
17	2.0	4.0	2.81
19	1.0	10.0	1.95
17	2.0	22.0	13.221
5	1.0	9.0	2.27
22	2.0	2.0	3.59
19	2.0	22.0	3.12
8	2.0	24.0	4.981
11	2.0	10.0	8.891
3	2.0	26.0	4.681
7	2.0	25.0	4.631
16	2.0	14.0	6.841
21	3.0	2.0	6.621
7	2.0	13.0	5.241
5	2.0	14.0	11.781
16	2.0	25.0	5.061
7	2.0	14.0	4.1
20	2.0	11.0	7.941
2	3.0	12.0	12.261
15	2.0	23.0	5.651
18	3.0	17.0	22.101
1	2.0	16.0	6.111
7	3.0	24.0	10.671
18	2.0	15.0	8.881
11	3.0	14.0	13.301
8	3.0	3.0	4.521
13	2.0	4.0	6.191
5	2.0	10.0	8.881
19	2.0	6.0	4.321
20	3.0	9.0	4.401
17	3.0	14.0	20.541
6	3.0	11.0	10.061
15	1.0	1.0	2.04
17	3.0	24.0	13.921
3	2.0	1.0	3.07
20	2.0	22.0	4.741
21	2.0	23.0	5.861
18	2.0	22.0	5.411
12	3.0	26.0	10.741
3	2.0	14.0	6.121
10	2.0	12.0	3.87
17	2.0	17.0	6.751
12	2.0	10.0	11.541
22	2.0	22.0	7.241
9	2.0	15.0	3.38
21	2.0	24.0	6.231
5	2.0	19.0	3.79
14	2.0	26.0	5.531
9	2.0	24.0	8.181
8	2.0	11.0	3.7
7	2.0	14.0	12.881
11	2.0	15.0	9.111
7	2.0	3.0	4.561
4	3.0	8.0	6.511
13	2.0	6.0	2.58
20	2.0	11.0	3.67
14	2.0	15.0	6.741
22	2.0	23.0	6.091
14	1.0	26.0	1.54
5	2.0	20.0	5.231
22	2.0	22.0	4.1
14	3.0	12.0	10.871
18	1.0	7.0	3.15
13	3.0	2.0	4.271
6	2.0	3.0	4.731
17	2.0	14.0	3.93
13	3.0	6.0	10.121
6	1.0	15.0	2.47
2	2.0	12.0	5.491
18	2.0	1.0	3.39
4	2.0	11.0	7.171
16	2.0	15.0	3.78
2	2.0	2.0	3.15
5	3.0	5.0	6.221
3	2.0	15.0	12.501
17	2.0	15.0	13.631
15	3.0	2.0	4.391
8	2.0	2.0	3.4
21	2.0	12.0	7.461
10	2.0	21.0	16.291
5	2.0	17.0	28.601
3	2.0	2.0	4.801
4	3.0	12.0	9.481
15	2.0	10.0	3.48
22	1.0	10.0	1.72
13	2.0	19.0	17.501
1	2.0	19.0	6.901
2	1.0	14.0	4.911
11	2.0	17.0	10.111
17	2.0	14.0	6.591
10	3.0	21.0	19.741
21	3.0	16.0	14.111
10	2.0	7.0	5.491
7	2.0	11.0	4.1
14	2.0	4.0	3.18
9	2.0	22.0	6.861
6	3.0	4.0	6.171
17	2.0	23.0	6.071
18	2.0	17.0	3.4
16	2.0	25.0	4.951
1	2.0	15.0	9.421
7	2.0	8.0	4.591
19	2.0	5.0	3.05
14	2.0	26.0	8.211
18	2.0	15.0	10.351
1	2.0	26.0	3.72
21	2.0	17.0	14.751
5	2.0	16.0	5.981
16	2.0	7.0	7.251
18	2.0	10.0	6.761
12	2.0	17.0	7.801
11	1.0	23.0	1.72
20	2.0	12.0	11.271
18	3.0	22.0	12.311
11	2.0	6.0	6.901
11	1.0	9.0	2.05
22	2.0	6.0	4.191
5	2.0	4.0	2.81
21	2.0	20.0	5.551
3	2.0	21.0	7.241
20	2.0	21.0	11.281
8	2.0	13.0	6.011
19	3.0	18.0	5.401
11	2.0	12.0	10.611
12	3.0	6.0	15.171
18	2.0	21.0	14.841
7	2.0	20.0	2.59
22	2.0	19.0	17.671
21	3.0	19.0	23.111
13	2.0	19.0	7.761
6	2.0	3.0	3.73
6	2.0	10.0	6.031
1	2.0	17.0	7.861
3	3.0	22.0	11.811
3	2.0	26.0	3.36
1	2.0	19.0	3.54
15	2.0	7.0	3.11
5	2.0	18.0	8.511
2	2.0	15.0	13.581
2	2.0	18.0	4.671
18	2.0	25.0	5.451
13	2.0	17.0	14.361
8	2.0	17.0	9.411
19	2.0	16.0	2.28
6	2.0	12.0	5.311
17	2.0	24.0	7.171
6	2.0	24.0	8.671
5	2.0	21.0	14.221
9	2.0	23.0	4.951
12	2.0	12.0	10.011
18	3.0	24.0	10.301
17	3.0	21.0	24.701
4	3.0	13.0	8.471
8	2.0	15.0	10.751
5	2.0	19.0	13.031
4	2.0	21.0	8.651
19	2.0	21.0	19.031
3	2.0	14.0	14.881
8	2.0	14.0	5.921
10	2.0	19.0	24.481
17	2.0	14.0	6.411
18	2.0	15.0	6.211
3	2.0	20.0	2.94
14	1.0	10.0	1.57
2	2.0	24.0	12.311
10	2.0	15.0	4.561
7	3.0	5.0	5.611
17	3.0	4.0	6.981
2	2.0	17.0	21.331
10	3.0	21.0	19.381
4	2.0	22.0	6.001
3	2.0	22.0	8.401
12	2.0	4.0	3.23
2	2.0	25.0	9.061
22	1.0	15.0	1.64
18	2.0	22.0	4.981
18	3.0	6.0	18.841
5	2.0	17.0	9.381
18	2.0	19.0	7.731
17	2.0	11.0	9.921
9	2.0	14.0	7.851
4	2.0	22.0	8.711
2	2.0	11.0	4.171
17	2.0	3.0	3.32
12	2.0	3.0	4.201
7	3.0	14.0	19.121
13	1.0	4.0	1.61
10	2.0	19.0	25.961
4	2.0	11.0	4.401
13	3.0	10.0	12.091
5	2.0	1.0	4.231
18	2.0	17.0	14.221
18	2.0	3.0	4.231
18	2.0	17.0	14.511
22	1.0	22.0	3.19
17	2.0	17.0	11.071
9	2.0	11.0	4.631
21	3.0	21.0	21.041
22	3.0	24.0	10.281
22	2.0	6.0	3.41
20	3.0	12.0	14.431
9	2.0	17.0	3.75
4	2.0	24.0	8.201
13	2.0	6.0	8.271
2	2.0	14.0	13.481
3	2.0	17.0	10.631
10	2.0	11.0	4.651
18	2.0	17.0	8.581
5	1.0	13.0	2.38
12	3.0	19.0	16.481
17	2.0	21.0	21.721
15	2.0	15.0	5.851
18	2.0	21.0	16.961
5	2.0	10.0	16.221
3	2.0	13.0	4.08
12	2.0	21.0	8.961
20	2.0	18.0	3.09
18	2.0	22.0	8.431
2	2.0	6.0	3.67
21	2.0	21.0	9.851
2	2.0	25.0	7.541
18	2.0	13.0	6.671
10	2.0	17.0	14.831
15	3.0	10.0	13.761
16	2.0	10.0	5.201
14	3.0	14.0	16.081
4	3.0	17.0	21.881
12	2.0	14.0	14.491
2	1.0	7.0	1.98
22	2.0	19.0	2.76
4	1.0	7.0	2.11
6	2.0	10.0	7.141
13	2.0	23.0	4.721
5	2.0	3.0	4.331
2	2.0	16.0	7.701
8	2.0	2.0	2.09
20	2.0	19.0	13.221
10	3.0	21.0	19.011
20	2.0	7.0	4.571
13	2.0	21.0	13.181
11	2.0	11.0	6.721
15	2.0	15.0	7.521
4	2.0	14.0	10.831
14	2.0	15.0	6.791
