Subject	Phase	ADL	time
17	2.0	19.0	8.221
5	2.0	4.0	6.311
2	2.0	15.0	9.291
2	2.0	11.0	12.571
11	2.0	17.0	8.911
11	2.0	24.0	2.67
3	2.0	17.0	3.23
10	2.0	5.0	3.32
3	2.0	5.0	4.1
8	3.0	19.0	12.561
9	2.0	13.0	2.88
17	2.0	17.0	3.57
12	2.0	21.0	10.601
2	2.0	21.0	8.511
1	2.0	21.0	7.231
17	2.0	15.0	8.111
5	1.0	18.0	3.14
13	2.0	12.0	5.311
4	2.0	14.0	7.351
10	2.0	15.0	13.421
19	2.0	14.0	15.661
2	3.0	1.0	5.711
10	1.0	22.0	1.59
16	2.0	17.0	11.231
6	2.0	2.0	4.941
1	2.0	3.0	4.291
10	3.0	19.0	31.671
20	2.0	3.0	4.811
14	2.0	22.0	6.541
4	2.0	21.0	12.581
7	2.0	23.0	5.851
22	2.0	19.0	7.001
21	2.0	21.0	18.781
13	2.0	17.0	8.671
14	2.0	21.0	11.431
8	2.0	18.0	5.561
4	2.0	10.0	12.221
19	2.0	11.0	4.611
19	2.0	14.0	8.841
19	2.0	26.0	6.931
12	2.0	24.0	4.461
16	3.0	20.0	6.281
11	2.0	8.0	5.081
2	2.0	17.0	10.311
15	1.0	13.0	2.31
1	2.0	9.0	3.19
22	1.0	22.0	3.06
10	2.0	17.0	5.141
11	2.0	21.0	8.171
8	2.0	4.0	5.631
10	2.0	17.0	12.681
5	2.0	21.0	3.54
2	2.0	12.0	5.131
10	1.0	22.0	2.52
2	2.0	13.0	6.631
3	2.0	11.0	3.54
7	3.0	6.0	13.081
18	2.0	18.0	2.47
3	1.0	9.0	2.9
22	2.0	18.0	6.911
5	2.0	11.0	5.901
3	2.0	17.0	15.801
4	2.0	16.0	6.931
13	2.0	6.0	2.3
21	3.0	12.0	10.191
11	2.0	12.0	5.171
10	2.0	25.0	7.161
22	2.0	14.0	14.571
20	3.0	9.0	4.411
9	2.0	21.0	2.71
8	2.0	16.0	5.291
15	2.0	7.0	8.721
10	1.0	10.0	1.98
7	2.0	19.0	8.101
9	2.0	13.0	4.691
9	2.0	19.0	13.061
1	2.0	12.0	8.561
22	2.0	13.0	4.11
13	3.0	7.0	9.101
7	2.0	8.0	4.991
1	2.0	17.0	8.391
7	2.0	19.0	9.221
13	2.0	23.0	5.251
3	3.0	23.0	8.961
17	2.0	19.0	9.321
14	2.0	21.0	9.261
10	2.0	20.0	2.8
14	2.0	24.0	5.141
19	1.0	17.0	2.64
9	2.0	25.0	3.56
7	2.0	13.0	5.751
3	2.0	21.0	7.591
8	2.0	12.0	4.361
17	2.0	3.0	5.181
9	2.0	17.0	15.791
16	1.0	4.0	1.83
2	3.0	2.0	6.241
4	2.0	15.0	3.65
9	3.0	15.0	15.351
18	2.0	6.0	15.801
13	2.0	22.0	9.861
7	2.0	6.0	4.651
16	3.0	7.0	9.851
14	2.0	8.0	3.56
11	2.0	26.0	4.581
7	2.0	8.0	6.261
8	2.0	10.0	7.861
10	3.0	21.0	19.601
15	2.0	24.0	6.471
7	2.0	21.0	13.041
16	2.0	26.0	2.34
10	3.0	4.0	6.011
4	2.0	16.0	3.47
6	2.0	19.0	11.941
11	2.0	16.0	3.85
20	2.0	17.0	12.691
10	2.0	24.0	4.681
21	2.0	15.0	8.081
18	2.0	19.0	10.471
1	2.0	16.0	2.94
12	2.0	21.0	15.091
15	2.0	21.0	8.801
15	2.0	23.0	5.361
15	2.0	17.0	15.841
4	2.0	7.0	5.441
11	2.0	21.0	8.391
13	2.0	10.0	3.39
22	1.0	11.0	1.98
4	1.0	6.0	1.87
11	2.0	24.0	4.931
3	2.0	15.0	6.621
20	2.0	7.0	6.231
7	2.0	22.0	7.061
20	2.0	19.0	6.731
1	2.0	21.0	17.691
13	2.0	25.0	5.981
7	2.0	22.0	7.941
16	2.0	22.0	3.45
4	2.0	13.0	5.471
12	2.0	23.0	3.27
22	2.0	10.0	6.191
9	2.0	24.0	10.821
20	2.0	26.0	7.351
15	1.0	21.0	1.48
11	3.0	26.0	10.971
17	2.0	11.0	4.571
22	3.0	6.0	14.801
5	2.0	26.0	3.8
6	2.0	12.0	6.361
12	2.0	17.0	17.191
20	2.0	19.0	10.381
14	2.0	13.0	5.181
9	2.0	20.0	3.19
7	2.0	17.0	25.681
22	2.0	2.0	3.17
14	2.0	17.0	16.071
13	2.0	13.0	5.491
18	2.0	22.0	8.031
4	3.0	4.0	6.211
13	2.0	25.0	5.881
1	1.0	13.0	2.86
7	2.0	19.0	6.491
13	2.0	21.0	6.811
20	2.0	14.0	6.941
17	2.0	26.0	7.521
13	2.0	11.0	4.11
13	2.0	11.0	4.781
12	2.0	11.0	4.781
11	2.0	1.0	3.8
5	2.0	21.0	9.181
3	2.0	15.0	15.341
2	2.0	3.0	6.031
4	2.0	17.0	17.251
19	2.0	9.0	2.58
7	2.0	21.0	13.691
22	2.0	14.0	11.811
4	1.0	8.0	2.14
1	2.0	25.0	4.591
15	2.0	19.0	8.961
17	2.0	3.0	6.111
19	3.0	3.0	6.891
6	3.0	1.0	4.951
21	3.0	1.0	5.501
17	2.0	24.0	9.491
7	2.0	19.0	6.041
18	2.0	13.0	5.991
1	2.0	24.0	6.751
1	2.0	7.0	5.791
7	2.0	17.0	4.601
12	2.0	16.0	7.181
6	2.0	17.0	7.051
19	2.0	26.0	7.061
9	2.0	20.0	4.391
17	2.0	24.0	11.401
15	2.0	8.0	3.17
13	2.0	10.0	9.381
9	2.0	12.0	3.46
18	3.0	7.0	12.361
4	2.0	19.0	12.471
22	2.0	10.0	9.861
22	2.0	16.0	8.011
5	2.0	6.0	9.891
16	2.0	11.0	4.911
10	2.0	15.0	13.631
4	2.0	17.0	9.041
16	2.0	7.0	2.88
15	1.0	6.0	2.33
1	3.0	20.0	5.751
18	2.0	17.0	16.591
3	1.0	5.0	1.94
9	1.0	8.0	1.3
17	1.0	7.0	2.99
3	2.0	11.0	9.881
2	1.0	15.0	1.94
3	2.0	11.0	12.781
10	3.0	9.0	4.771
15	3.0	24.0	9.691
10	2.0	22.0	6.381
3	3.0	5.0	7.301
22	2.0	26.0	5.101
11	2.0	6.0	10.721
14	2.0	10.0	8.801
22	2.0	22.0	3.64
13	1.0	10.0	2.1
17	2.0	17.0	14.171
20	2.0	21.0	4.241
3	3.0	18.0	5.291
5	2.0	21.0	19.851
2	2.0	11.0	12.561
22	2.0	17.0	9.151
5	1.0	4.0	1.72
18	2.0	8.0	3.88
15	2.0	21.0	12.451
12	1.0	2.0	1.67
2	2.0	6.0	5.151
19	2.0	24.0	7.811
20	2.0	12.0	11.331
14	2.0	14.0	9.031
10	2.0	6.0	5.931
12	1.0	5.0	2.29
4	2.0	10.0	9.491
12	2.0	7.0	3.14
19	2.0	11.0	7.631
3	2.0	4.0	5.191
7	2.0	21.0	5.201
19	2.0	5.0	2.6
5	2.0	7.0	3.98
6	3.0	13.0	7.991
18	1.0	13.0	2.63
2	2.0	7.0	10.461
22	2.0	14.0	14.491
17	2.0	6.0	3.17
14	2.0	18.0	3.17
5	3.0	19.0	15.251
7	1.0	9.0	2.96
11	2.0	12.0	5.801
21	2.0	4.0	5.111
11	3.0	26.0	9.511
13	2.0	17.0	11.431
5	2.0	7.0	11.941
5	2.0	14.0	6.901
1	2.0	11.0	8.561
8	2.0	5.0	3.54
10	2.0	14.0	12.111
10	3.0	7.0	9.071
20	2.0	19.0	7.101
9	2.0	1.0	2.86
5	3.0	18.0	9.171
20	1.0	20.0	2.4
16	2.0	12.0	10.191
4	2.0	17.0	4.251
6	1.0	8.0	1.6
16	2.0	14.0	6.321
1	3.0	24.0	7.031
20	2.0	26.0	3.05
21	3.0	5.0	5.751
20	2.0	21.0	6.921
10	2.0	25.0	3.21
22	3.0	14.0	20.651
10	3.0	24.0	9.811
17	2.0	15.0	6.941
18	3.0	4.0	7.971
11	2.0	21.0	8.741
7	2.0	21.0	4.281
2	2.0	15.0	15.841
22	2.0	15.0	13.891
16	2.0	21.0	4.07
4	2.0	19.0	4.521
11	2.0	4.0	3.15
20	2.0	2.0	5.361
17	2.0	22.0	8.561
20	1.0	17.0	2.81
1	2.0	19.0	7.941
1	2.0	3.0	2.94
6	3.0	1.0	4.941
9	2.0	11.0	5.751
22	3.0	13.0	8.271
16	1.0	17.0	1.63
1	3.0	10.0	10.761
16	2.0	11.0	9.281
14	2.0	17.0	13.931
11	1.0	24.0	2.13
8	3.0	17.0	19.681
21	2.0	16.0	2.71
17	2.0	25.0	3.16
9	2.0	17.0	10.171
3	3.0	2.0	7.431
5	2.0	15.0	3.44
14	2.0	26.0	4.681
12	2.0	24.0	3.04
11	1.0	10.0	2.6
5	2.0	21.0	7.671
1	2.0	13.0	3.94
14	2.0	10.0	5.261
6	1.0	20.0	2.05
2	2.0	24.0	6.531
16	2.0	17.0	18.581
17	2.0	17.0	17.731
16	2.0	24.0	4.961
22	2.0	12.0	6.111
10	3.0	24.0	10.051
13	2.0	24.0	6.151
2	2.0	21.0	26.021
1	2.0	15.0	3.74
20	2.0	15.0	7.371
18	2.0	13.0	9.251
11	2.0	10.0	7.561
21	2.0	13.0	7.961
15	2.0	19.0	8.431
21	2.0	3.0	4.791
10	2.0	26.0	2.52
21	2.0	17.0	19.411
8	2.0	10.0	8.611
1	1.0	24.0	2.18
2	2.0	18.0	5.921
17	2.0	17.0	7.061
9	2.0	7.0	3.29
12	2.0	15.0	13.251
11	3.0	19.0	18.441
14	2.0	6.0	4.361
10	1.0	1.0	0.92
11	2.0	19.0	11.211
16	2.0	11.0	6.091
5	3.0	4.0	7.601
19	2.0	6.0	6.351
15	2.0	15.0	13.391
7	2.0	17.0	24.461
16	2.0	7.0	7.171
21	2.0	11.0	6.681
19	2.0	26.0	6.441
1	1.0	2.0	1.95
8	2.0	17.0	16.601
2	2.0	10.0	6.341
17	2.0	17.0	13.431
13	3.0	12.0	11.141
16	2.0	20.0	2.58
3	2.0	17.0	17.061
6	2.0	17.0	15.221
16	2.0	25.0	6.231
13	1.0	18.0	1.47
10	1.0	3.0	1.74
10	2.0	17.0	15.531
6	1.0	18.0	1.63
19	2.0	11.0	5.021
18	2.0	17.0	9.801
15	1.0	25.0	1.67
16	2.0	15.0	5.121
3	2.0	19.0	15.411
22	2.0	16.0	2.97
15	2.0	23.0	6.641
18	2.0	19.0	7.901
12	3.0	4.0	7.571
21	2.0	11.0	6.411
4	3.0	19.0	14.071
7	2.0	6.0	4.571
4	2.0	26.0	5.441
2	2.0	4.0	5.911
4	2.0	16.0	7.331
3	2.0	14.0	8.741
9	2.0	13.0	2.5
1	2.0	19.0	8.311
5	2.0	10.0	4.0
14	1.0	1.0	2.99
21	2.0	7.0	5.961
8	3.0	3.0	6.721
16	2.0	26.0	2.26
11	2.0	8.0	5.711
17	2.0	6.0	4.351
12	1.0	15.0	1.84
11	2.0	17.0	25.721
17	3.0	1.0	7.941
17	2.0	20.0	4.05
17	2.0	17.0	8.611
18	2.0	11.0	4.411
7	2.0	18.0	4.701
13	2.0	4.0	4.711
1	2.0	24.0	3.1
13	2.0	19.0	16.641
1	2.0	18.0	6.161
17	2.0	8.0	6.981
21	2.0	16.0	11.031
18	2.0	17.0	6.751
22	3.0	24.0	8.751
5	2.0	20.0	4.621
11	2.0	14.0	4.751
16	2.0	22.0	3.69
16	2.0	19.0	4.621
9	2.0	5.0	3.51
10	2.0	6.0	5.941
6	2.0	16.0	2.35
11	2.0	11.0	3.75
9	2.0	18.0	5.751
22	2.0	13.0	4.751
15	2.0	14.0	5.431
9	2.0	18.0	5.031
15	2.0	16.0	8.691
18	2.0	6.0	5.591
8	2.0	6.0	6.821
5	2.0	6.0	4.161
21	3.0	19.0	22.871
3	3.0	12.0	13.021
5	3.0	13.0	8.601
6	2.0	13.0	6.201
21	2.0	11.0	6.551
18	3.0	21.0	19.401
22	2.0	6.0	11.971
1	2.0	11.0	7.621
13	2.0	26.0	5.581
18	2.0	23.0	6.591
7	2.0	19.0	5.131
15	2.0	26.0	8.901
7	2.0	1.0	5.341
7	2.0	11.0	5.181
12	2.0	21.0	18.461
21	2.0	16.0	7.301
22	2.0	5.0	5.721
16	1.0	25.0	2.33
13	2.0	26.0	2.44
12	2.0	21.0	10.721
16	2.0	26.0	6.131
3	1.0	11.0	2.76
9	3.0	7.0	7.201
13	2.0	11.0	3.61
9	2.0	24.0	4.03
5	2.0	24.0	5.371
7	2.0	19.0	5.691
13	2.0	26.0	8.261
5	3.0	12.0	15.361
16	2.0	17.0	3.57
2	2.0	6.0	10.141
20	3.0	21.0	20.021
5	2.0	21.0	14.701
17	2.0	14.0	15.531
21	2.0	22.0	4.681
22	3.0	8.0	7.601
12	2.0	21.0	18.951
12	3.0	12.0	11.551
17	2.0	15.0	17.651
19	2.0	8.0	5.181
17	2.0	10.0	9.811
14	2.0	7.0	3.47
4	3.0	1.0	4.05
4	2.0	7.0	8.801
12	1.0	10.0	1.52
13	2.0	14.0	4.501
21	2.0	17.0	10.411
19	3.0	5.0	4.671
5	2.0	14.0	4.341
10	2.0	19.0	25.321
5	2.0	15.0	9.281
19	2.0	3.0	5.631
22	3.0	6.0	13.231
15	3.0	5.0	5.621
5	2.0	19.0	14.711
14	2.0	20.0	2.33
16	2.0	12.0	3.27
17	2.0	22.0	5.811
22	2.0	14.0	16.161
2	2.0	24.0	15.291
10	2.0	6.0	6.901
16	2.0	23.0	6.881
20	3.0	20.0	6.071
17	2.0	6.0	8.721
6	2.0	12.0	3.03
5	2.0	6.0	6.781
21	2.0	19.0	8.021
5	2.0	10.0	12.631
1	2.0	26.0	3.65
22	2.0	4.0	6.011
19	1.0	24.0	1.82
15	3.0	11.0	12.781
21	2.0	7.0	8.221
16	2.0	17.0	18.901
4	1.0	24.0	2.09
10	3.0	4.0	7.551
17	2.0	21.0	13.861
10	2.0	21.0	12.711
2	2.0	7.0	8.401
14	2.0	14.0	7.911
14	2.0	15.0	3.23
11	2.0	6.0	4.411
15	2.0	15.0	14.421
18	2.0	15.0	9.381
14	3.0	24.0	7.351
6	3.0	18.0	6.651
10	2.0	26.0	5.521
15	1.0	1.0	2.78
2	3.0	4.0	7.981
13	2.0	15.0	8.301
10	2.0	18.0	4.911
17	2.0	11.0	7.891
3	2.0	7.0	3.13
16	3.0	3.0	6.151
3	1.0	15.0	2.09
8	3.0	3.0	6.641
12	2.0	24.0	3.74
12	3.0	18.0	6.181
11	2.0	14.0	6.571
22	2.0	24.0	5.401
19	2.0	17.0	14.821
2	2.0	24.0	5.581
3	2.0	6.0	3.9
15	2.0	21.0	16.611
6	2.0	21.0	11.071
1	3.0	8.0	5.191
1	3.0	24.0	6.941
17	2.0	6.0	14.811
3	2.0	11.0	12.491
5	3.0	5.0	7.261
14	2.0	12.0	3.5
13	2.0	24.0	8.191
3	2.0	17.0	19.441
2	2.0	15.0	17.671
10	2.0	19.0	16.441
5	2.0	16.0	5.231
20	2.0	12.0	4.781
22	2.0	25.0	3.42
9	2.0	24.0	4.08
15	3.0	2.0	4.461
20	2.0	19.0	14.231
13	2.0	19.0	17.221
14	2.0	26.0	7.731
12	2.0	16.0	3.66
13	2.0	12.0	9.411
6	1.0	6.0	2.2
11	1.0	7.0	1.76
10	2.0	20.0	5.471
8	2.0	15.0	14.261
7	2.0	12.0	8.291
10	2.0	14.0	3.88
22	2.0	12.0	7.261
17	2.0	6.0	4.501
5	2.0	11.0	5.301
1	3.0	2.0	5.571
4	2.0	17.0	16.021
3	2.0	21.0	6.231
18	2.0	6.0	5.331
13	2.0	21.0	9.031
12	1.0	23.0	2.34
20	1.0	22.0	2.41
10	2.0	19.0	20.811
8	2.0	14.0	3.86
16	3.0	7.0	10.311
13	2.0	12.0	6.011
17	2.0	17.0	11.191
10	2.0	12.0	8.951
2	2.0	11.0	14.301
8	2.0	8.0	2.9
13	2.0	14.0	5.971
22	2.0	22.0	7.001
11	2.0	12.0	4.661
7	2.0	17.0	25.371
4	2.0	7.0	2.87
3	2.0	6.0	3.85
12	1.0	16.0	2.27
8	2.0	21.0	11.231
5	2.0	16.0	4.981
3	3.0	24.0	10.701
8	2.0	25.0	2.68
3	2.0	21.0	5.121
5	1.0	20.0	3.24
5	2.0	14.0	12.571
13	2.0	11.0	2.05
7	2.0	17.0	16.331
13	2.0	17.0	11.461
8	2.0	3.0	2.76
5	3.0	1.0	7.831
15	2.0	8.0	3.15
1	2.0	12.0	7.631
5	2.0	23.0	6.851
8	2.0	13.0	4.291
15	2.0	11.0	5.021
10	2.0	19.0	8.751
16	3.0	17.0	21.771
15	2.0	16.0	2.41
7	1.0	25.0	1.56
14	2.0	7.0	8.551
11	2.0	10.0	6.501
6	2.0	13.0	5.181
8	2.0	20.0	4.781
2	1.0	5.0	2.1
17	2.0	15.0	16.171
10	2.0	8.0	3.24
11	2.0	25.0	5.261
5	3.0	17.0	30.191
3	2.0	21.0	14.501
19	2.0	14.0	10.041
9	2.0	14.0	5.571
4	2.0	10.0	5.601
10	2.0	6.0	6.341
11	2.0	25.0	3.5
11	3.0	23.0	9.901
8	3.0	14.0	10.911
17	3.0	23.0	10.131
4	1.0	8.0	1.78
21	2.0	17.0	14.311
3	2.0	22.0	5.971
9	2.0	26.0	5.871
11	2.0	14.0	7.961
16	2.0	25.0	4.601
11	2.0	15.0	6.301
22	3.0	13.0	7.971
15	2.0	6.0	3.36
6	2.0	12.0	2.41
11	2.0	13.0	4.451
7	1.0	25.0	1.87
19	2.0	17.0	11.861
13	3.0	12.0	11.841
8	2.0	17.0	3.17
16	2.0	19.0	5.971
2	1.0	5.0	2.39
2	3.0	10.0	16.311
7	3.0	4.0	7.911
5	1.0	20.0	2.94
5	3.0	4.0	9.641
16	3.0	13.0	8.011
4	3.0	4.0	5.771
21	2.0	12.0	6.391
8	3.0	19.0	14.011
22	2.0	22.0	7.291
13	2.0	26.0	2.0
12	2.0	14.0	3.39
5	2.0	21.0	11.971
10	2.0	17.0	2.57
1	2.0	13.0	5.031
7	3.0	2.0	6.971
7	2.0	14.0	9.931
4	3.0	14.0	13.051
15	2.0	21.0	4.771
1	2.0	21.0	11.971
1	2.0	19.0	10.211
18	3.0	7.0	13.441
20	2.0	19.0	10.051
16	2.0	14.0	8.551
18	3.0	4.0	8.331
20	2.0	21.0	13.991
13	2.0	14.0	10.381
10	2.0	23.0	5.391
19	2.0	19.0	11.591
10	2.0	17.0	9.981
16	2.0	16.0	4.501
15	3.0	3.0	7.381
4	2.0	19.0	7.581
9	1.0	19.0	1.53
5	3.0	6.0	11.651
22	2.0	19.0	18.101
22	2.0	12.0	6.251
6	2.0	13.0	2.99
21	2.0	22.0	5.811
3	2.0	20.0	3.53
4	2.0	16.0	8.121
22	2.0	10.0	12.051
15	2.0	21.0	5.391
22	2.0	17.0	17.841
8	1.0	7.0	2.14
15	2.0	21.0	5.331
13	2.0	21.0	2.59
5	1.0	1.0	3.19
13	2.0	1.0	3.78
5	2.0	15.0	9.551
19	2.0	9.0	4.14
20	2.0	25.0	4.371
6	2.0	24.0	6.311
17	2.0	7.0	4.771
14	2.0	15.0	2.88
17	3.0	21.0	24.681
12	2.0	12.0	10.101
13	2.0	13.0	2.97
20	2.0	19.0	3.44
7	2.0	14.0	14.931
5	2.0	12.0	7.341
18	3.0	23.0	11.451
11	3.0	10.0	10.261
11	2.0	17.0	8.431
6	2.0	2.0	4.451
1	2.0	21.0	8.911
12	3.0	26.0	10.091
10	1.0	5.0	1.24
21	2.0	11.0	9.071
8	3.0	22.0	8.071
18	2.0	24.0	4.201
2	1.0	15.0	2.29
4	2.0	11.0	5.891
17	2.0	22.0	5.771
15	2.0	21.0	7.491
12	2.0	19.0	6.811
6	2.0	19.0	9.601
17	2.0	14.0	7.901
14	2.0	17.0	7.351
6	2.0	19.0	2.26
11	2.0	11.0	7.681
22	3.0	7.0	14.641
12	2.0	4.0	4.411
9	2.0	24.0	9.721
11	2.0	16.0	3.73
13	3.0	25.0	7.861
18	2.0	17.0	5.521
3	3.0	22.0	11.621
18	2.0	16.0	6.201
13	2.0	26.0	4.321
21	3.0	4.0	8.371
3	2.0	26.0	5.781
19	2.0	21.0	15.361
20	2.0	16.0	9.801
12	3.0	12.0	12.691
21	3.0	17.0	21.431
1	3.0	8.0	5.981
15	2.0	15.0	11.071
12	2.0	4.0	6.441
20	2.0	8.0	2.54
21	2.0	21.0	13.771
22	2.0	12.0	5.971
20	3.0	9.0	4.461
7	2.0	18.0	4.821
20	2.0	14.0	5.751
2	2.0	5.0	4.441
16	1.0	10.0	1.93
9	3.0	14.0	15.471
5	1.0	8.0	2.66
12	2.0	17.0	12.941
19	3.0	22.0	7.481
5	1.0	2.0	2.86
20	2.0	19.0	5.471
18	2.0	6.0	13.041
5	2.0	13.0	4.831
4	2.0	8.0	4.281
16	3.0	11.0	9.431
4	3.0	21.0	23.091
1	2.0	12.0	6.141
19	1.0	4.0	2.1
7	2.0	12.0	5.481
12	2.0	11.0	7.571
11	2.0	21.0	8.411
9	2.0	26.0	6.321
5	1.0	13.0	2.53
8	2.0	19.0	11.741
1	1.0	5.0	2.05
22	2.0	4.0	3.21
4	1.0	21.0	2.88
13	3.0	15.0	13.091
21	2.0	21.0	12.281
1	2.0	15.0	7.971
7	2.0	21.0	3.7
12	2.0	17.0	8.711
5	1.0	21.0	2.14
22	2.0	11.0	8.931
21	2.0	15.0	4.741
7	2.0	17.0	7.541
22	2.0	4.0	6.811
6	2.0	2.0	4.461
22	2.0	6.0	5.491
3	1.0	21.0	2.8
20	2.0	7.0	7.631
22	2.0	4.0	5.341
20	3.0	23.0	9.221
10	2.0	5.0	2.3
12	2.0	14.0	9.851
6	2.0	11.0	5.801
1	1.0	23.0	2.41
12	2.0	9.0	3.9
2	2.0	25.0	9.451
21	2.0	10.0	5.491
16	1.0	18.0	2.04
18	2.0	15.0	4.02
21	3.0	18.0	6.681
1	2.0	19.0	12.981
1	3.0	3.0	8.951
14	2.0	14.0	9.001
2	2.0	19.0	3.87
12	3.0	7.0	10.201
16	2.0	11.0	3.41
20	2.0	26.0	5.161
2	2.0	8.0	4.13
6	2.0	7.0	14.141
2	3.0	6.0	12.551
2	2.0	22.0	7.891
18	2.0	15.0	5.111
21	3.0	20.0	7.041
19	2.0	14.0	8.271
22	2.0	23.0	6.931
19	1.0	2.0	1.55
11	2.0	23.0	6.591
12	3.0	3.0	7.981
13	2.0	26.0	2.68
15	2.0	7.0	4.341
8	3.0	21.0	19.491
13	3.0	26.0	9.021
22	1.0	22.0	2.03
16	1.0	11.0	1.86
11	2.0	7.0	4.531
9	2.0	10.0	1.99
7	2.0	5.0	3.48
19	2.0	20.0	5.341
2	2.0	20.0	3.81
4	2.0	16.0	8.191
16	2.0	14.0	15.791
12	2.0	26.0	7.391
6	2.0	23.0	4.211
21	2.0	22.0	6.421
16	2.0	2.0	2.44
2	2.0	12.0	10.531
7	3.0	7.0	13.281
16	2.0	10.0	5.091
17	2.0	2.0	3.91
20	3.0	6.0	9.891
17	3.0	6.0	16.381
11	3.0	11.0	12.531
22	2.0	7.0	8.051
11	2.0	13.0	3.54
4	3.0	7.0	12.101
11	2.0	25.0	6.001
4	2.0	14.0	9.371
2	2.0	5.0	3.45
20	2.0	17.0	4.771
20	2.0	10.0	3.72
14	1.0	17.0	2.02
4	2.0	9.0	3.69
11	2.0	22.0	8.001
20	2.0	19.0	15.311
10	2.0	24.0	4.631
3	2.0	9.0	3.32
12	2.0	23.0	5.701
22	1.0	22.0	3.33
4	2.0	11.0	4.521
17	2.0	14.0	18.111
4	2.0	11.0	8.001
22	2.0	7.0	11.101
1	2.0	19.0	8.531
15	1.0	3.0	2.04
5	1.0	5.0	3.16
20	3.0	12.0	13.941
7	2.0	15.0	5.391
20	2.0	22.0	7.441
15	2.0	8.0	6.291
17	2.0	2.0	6.151
9	2.0	21.0	3.48
7	1.0	7.0	2.84
9	1.0	2.0	2.17
2	2.0	3.0	7.121
22	2.0	7.0	6.191
5	2.0	17.0	21.431
2	2.0	11.0	9.751
16	2.0	23.0	7.641
1	2.0	21.0	11.361
15	2.0	25.0	5.331
17	2.0	11.0	5.811
2	2.0	12.0	8.061
8	2.0	24.0	5.441
11	2.0	23.0	6.711
3	1.0	25.0	2.01
22	2.0	3.0	2.65
11	2.0	21.0	9.201
1	1.0	2.0	2.36
21	2.0	24.0	3.44
16	2.0	22.0	4.08
3	2.0	10.0	4.861
20	2.0	16.0	9.191
16	3.0	19.0	22.831
11	2.0	23.0	8.541
1	3.0	10.0	10.801
1	2.0	25.0	2.96
11	2.0	21.0	2.74
9	2.0	19.0	7.671
3	2.0	11.0	12.191
9	2.0	1.0	2.96
7	2.0	21.0	3.78
4	2.0	17.0	4.961
21	2.0	4.0	4.281
19	3.0	8.0	6.341
19	2.0	26.0	4.231
19	3.0	1.0	3.84
9	3.0	23.0	8.531
12	2.0	16.0	2.46
17	2.0	6.0	5.341
1	2.0	17.0	21.361
1	2.0	24.0	5.231
12	1.0	4.0	2.27
19	2.0	3.0	3.52
20	2.0	24.0	2.69
6	1.0	1.0	1.94
10	2.0	15.0	13.231
4	3.0	2.0	6.541
14	2.0	20.0	2.96
22	3.0	24.0	10.521
4	2.0	7.0	8.071
19	1.0	26.0	2.51
8	2.0	17.0	9.751
11	2.0	7.0	5.511
17	2.0	19.0	2.5
14	2.0	11.0	6.921
2	2.0	13.0	6.771
16	1.0	8.0	2.12
13	2.0	17.0	3.41
16	2.0	24.0	5.211
13	2.0	11.0	9.381
9	2.0	17.0	6.191
2	2.0	15.0	19.201
16	1.0	20.0	1.61
20	2.0	12.0	4.601
4	2.0	11.0	3.61
1	3.0	12.0	12.751
2	2.0	5.0	3.46
12	2.0	26.0	4.811
18	2.0	2.0	3.18
12	3.0	6.0	15.231
18	2.0	7.0	3.45
18	2.0	17.0	10.211
18	2.0	3.0	4.601
20	3.0	6.0	10.021
7	1.0	23.0	1.57
19	3.0	16.0	8.221
6	3.0	4.0	6.071
16	2.0	10.0	3.7
17	2.0	21.0	14.651
13	2.0	21.0	14.581
14	3.0	4.0	6.691
5	2.0	22.0	9.431
15	2.0	14.0	19.511
14	2.0	22.0	3.05
5	2.0	17.0	20.341
11	2.0	18.0	3.39
21	3.0	19.0	23.081
3	2.0	1.0	3.69
14	2.0	14.0	12.211
10	3.0	18.0	8.591
22	2.0	15.0	9.121
20	2.0	17.0	13.751
12	3.0	24.0	10.741
18	2.0	17.0	19.251
13	2.0	10.0	8.751
22	2.0	8.0	6.291
4	3.0	18.0	6.921
13	2.0	13.0	2.32
1	2.0	5.0	3.31
10	2.0	17.0	10.531
2	2.0	7.0	5.001
12	2.0	5.0	4.761
20	3.0	7.0	11.541
9	2.0	13.0	6.461
18	1.0	23.0	2.24
18	2.0	8.0	5.551
17	3.0	14.0	22.641
3	2.0	24.0	7.451
4	2.0	11.0	4.961
19	2.0	25.0	3.31
7	2.0	21.0	5.551
21	3.0	26.0	11.021
18	3.0	11.0	10.761
6	2.0	7.0	13.751
6	2.0	7.0	6.161
3	3.0	12.0	13.671
8	2.0	15.0	11.381
22	3.0	6.0	15.141
18	2.0	23.0	6.361
21	2.0	15.0	10.161
9	3.0	3.0	5.761
14	2.0	23.0	4.14
21	2.0	11.0	9.491
4	2.0	24.0	4.881
18	2.0	26.0	5.161
10	2.0	19.0	28.351
7	2.0	25.0	4.02
5	2.0	10.0	16.691
11	2.0	14.0	2.06
15	3.0	3.0	7.701
19	2.0	11.0	4.491
7	2.0	14.0	11.481
14	2.0	19.0	6.651
3	2.0	3.0	6.001
17	3.0	14.0	21.921
5	2.0	17.0	4.821
18	2.0	24.0	2.95
5	1.0	5.0	3.47
4	2.0	21.0	9.641
12	2.0	23.0	7.841
17	2.0	15.0	19.381
16	2.0	22.0	9.221
6	3.0	19.0	15.241
17	1.0	9.0	2.28
